CDS_CODE,DISTRICT,ETHNIC,GR_12,ENR_TOTAL,GRADS,UC_GRADS
37680300000000,Coronado Unified,2,9,76,18,12
37680300000000,Coronado Unified,4,7,57,14,14
37680300000000,Coronado Unified,5,44,564,86,76
37680300000000,Coronado Unified,6,5,42,10,8
37680300000000,Coronado Unified,7,216,2233,428,328
37680300000000,Coronado Unified,9,6,123,14,10
37680500000000,Dehesa Elementary,0,14,18,8,0
37680500000000,Dehesa Elementary,1,5,37,6,0
37680500000000,Dehesa Elementary,2,16,70,10,2
37680500000000,Dehesa Elementary,3,8,13,8,0
37680500000000,Dehesa Elementary,4,0,22,2,0
37680500000000,Dehesa Elementary,5,372,829,154,2
37680500000000,Dehesa Elementary,6,84,175,50,0
37680500000000,Dehesa Elementary,7,110,1192,126,2
37680500000000,Dehesa Elementary,9,5,144,10,2
37681100000000,Escondido Union High,0,2,26,6,0
37681100000000,Escondido Union High,1,6,34,10,6
37681100000000,Escondido Union High,2,89,278,172,124
37681100000000,Escondido Union High,3,12,35,20,8
37681100000000,Escondido Union High,4,49,192,92,42
37681100000000,Escondido Union High,5,1438,5617,2254,646
37681100000000,Escondido Union High,6,57,211,104,20
37681100000000,Escondido Union High,7,749,2830,1412,662
37681100000000,Escondido Union High,9,24,80,46,10
37681100000000,Fallbrook Union Elementary,0,0,14,6,0
37681100000000,Fallbrook Union Elementary,1,0,20,10,6
37681100000000,Fallbrook Union Elementary,2,0,35,172,124
37681100000000,Fallbrook Union Elementary,3,0,24,20,8
37681100000000,Fallbrook Union Elementary,4,0,58,92,42
37681100000000,Fallbrook Union Elementary,5,0,3055,2254,646
37681100000000,Fallbrook Union Elementary,6,0,182,104,20
37681100000000,Fallbrook Union Elementary,7,0,1742,1412,662
37681100000000,Fallbrook Union Elementary,9,0,151,46,10
37681200000000,Fallbrook Union High,1,5,27,10,4
37681200000000,Fallbrook Union High,2,4,26,8,4
37681200000000,Fallbrook Union High,3,3,15,6,0
37681200000000,Fallbrook Union High,4,14,38,24,10
37681200000000,Fallbrook Union High,5,375,1522,574,150
37681200000000,Fallbrook Union High,6,8,41,14,4
37681200000000,Fallbrook Union High,7,214,904,392,178
37681200000000,Fallbrook Union High,9,26,42,50,14
37681300000000,Grossmont Union High,0,62,206,106,50
37681300000000,Grossmont Union High,1,44,138,48,18
37681300000000,Grossmont Union High,2,77,370,108,92
37681300000000,Grossmont Union High,3,41,139,50,28
37681300000000,Grossmont Union High,4,91,353,162,96
37681300000000,Grossmont Union High,5,1946,7842,2614,1262
37681300000000,Grossmont Union High,6,423,1622,534,318
37681300000000,Grossmont Union High,7,3037,10425,4584,2324
37681300000000,Grossmont Union High,9,339,1460,502,240
37681600000000,Jamul-Dulzura Union Elementary,0,0,1,1,0
37681600000000,Jamul-Dulzura Union Elementary,1,1,14,6,0
37681600000000,Jamul-Dulzura Union Elementary,2,2,30,12,2
37681600000000,Jamul-Dulzura Union Elementary,3,0,4,4,0
37681600000000,Jamul-Dulzura Union Elementary,4,0,6,6,2
37681600000000,Jamul-Dulzura Union Elementary,5,14,440,170,14
37681600000000,Jamul-Dulzura Union Elementary,6,0,17,44,4
37681600000000,Jamul-Dulzura Union Elementary,7,15,460,284,58
37681600000000,Julian Union Elementary,0,23,34,2,0
37681600000000,Julian Union Elementary,1,8,70,6,0
37681600000000,Julian Union Elementary,2,5,76,12,2
37681600000000,Julian Union Elementary,3,6,17,4,0
37681600000000,Julian Union Elementary,4,2,34,6,2
37681600000000,Julian Union Elementary,5,217,922,170,14
37681600000000,Julian Union Elementary,6,70,168,44,4
37681600000000,Julian Union Elementary,7,211,2195,284,58
37681700000000,Julian Union High,1,2,21,4,0
37681700000000,Julian Union High,5,10,33,20,8
37681700000000,Julian Union High,7,28,92,50,26
37681900000000,Lakeside Union Elementary,1,2,128,4,4
37681900000000,Lakeside Union Elementary,2,3,102,8,0
37681900000000,Lakeside Union Elementary,5,51,1598,52,10
37681900000000,Lakeside Union Elementary,6,6,148,10,2
37681900000000,Lakeside Union Elementary,7,79,3489,114,60
37681900000000,Lakeside Union Elementary,9,11,227,6,0
37682100000000,Lemon Grove,0,0,1,5,0
37682100000000,Lemon Grove,1,0,23,14,0
37682100000000,Lemon Grove,2,0,153,20,0
37682100000000,Lemon Grove,4,0,73,4,0
37682100000000,Lemon Grove,5,0,2329,216,32
37682100000000,Lemon Grove,6,0,676,22,2
37682100000000,Lemon Grove,7,0,432,226,46
37682100000000,Lemon Grove,9,0,224,6,0
37682100000000,Mountain Empire Unified,0,11,65,10,0
37682100000000,Mountain Empire Unified,1,11,112,14,0
37682100000000,Mountain Empire Unified,2,12,86,20,0
37682100000000,Mountain Empire Unified,4,4,33,4,0
37682100000000,Mountain Empire Unified,5,169,1352,216,32
37682100000000,Mountain Empire Unified,6,17,131,22,2
37682100000000,Mountain Empire Unified,7,147,1704,226,46
37682100000000,Mountain Empire Unified,9,3,43,6,0
37683000000000,Poway Unified,0,5,47,10,6
37683000000000,Poway Unified,1,8,78,20,8
37683000000000,Poway Unified,2,483,6847,944,798
37683000000000,Poway Unified,3,16,154,32,18
37683000000000,Poway Unified,4,199,2249,404,270
37683000000000,Poway Unified,5,391,5017,938,442
37683000000000,Poway Unified,6,77,884,144,64
37683000000000,Poway Unified,7,1542,18087,3556,2326
37683000000000,Poway Unified,9,98,2135,220,128
37683000000000,Ramona City Unified,1,6,67,20,8
37683000000000,Ramona City Unified,2,5,38,944,798
37683000000000,Ramona City Unified,3,1,11,32,18
37683000000000,Ramona City Unified,4,6,26,404,270
37683000000000,Ramona City Unified,5,164,1979,938,442
37683000000000,Ramona City Unified,6,4,51,144,64
37683000000000,Ramona City Unified,7,340,3424,3556,2326
37683000000000,Ramona City Unified,9,20,144,220,128
37683400000000,San Diego Unified,0,68,636,142,114
37683400000000,San Diego Unified,1,35,352,52,16
37683400000000,San Diego Unified,2,868,11014,1586,1000
37683400000000,San Diego Unified,3,67,784,120,48
37683400000000,San Diego Unified,4,650,6670,1218,658
37683400000000,San Diego Unified,5,4365,60865,6928,2470
37683400000000,San Diego Unified,6,1002,12593,1592,598
37683400000000,San Diego Unified,7,2236,30136,3908,2462
37683400000000,San Diego Unified,9,293,7253,524,330
37683500000000,San Dieguito Union High,1,11,43,22,12
37683500000000,San Dieguito Union High,2,293,1914,578,502
37683500000000,San Dieguito Union High,3,5,31,10,6
37683500000000,San Dieguito Union High,4,12,117,24,22
37683500000000,San Dieguito Union High,5,290,1635,514,274
37683500000000,San Dieguito Union High,6,24,116,42,16
37683500000000,San Dieguito Union High,7,1424,8481,2782,2190
37683500000000,San Dieguito Union High,9,12,160,18,18
37683500000000,San Pasqual Union Elementary,1,0,1,11,6
37683500000000,San Pasqual Union Elementary,2,0,8,578,502
37683500000000,San Pasqual Union Elementary,4,0,7,24,22
37683500000000,San Pasqual Union Elementary,5,0,135,514,274
37683500000000,San Pasqual Union Elementary,6,0,15,42,16
37683500000000,San Pasqual Union Elementary,7,0,362,2782,2190
37683500000000,San Pasqual Union Elementary,9,0,21,18,18
37684000000000,South Bay Union,1,0,24,2,0
37684000000000,South Bay Union,2,0,55,14,0
37684000000000,South Bay Union,3,0,39,4,0
37684000000000,South Bay Union,4,0,321,12,0
37684000000000,South Bay Union,5,0,6228,86,0
37684000000000,South Bay Union,6,0,218,30,0
37684000000000,South Bay Union,7,0,658,262,0
37684000000000,Spencer Valley Elementary,1,2,56,2,0
37684000000000,Spencer Valley Elementary,2,8,141,14,0
37684000000000,Spencer Valley Elementary,3,3,25,4,0
37684000000000,Spencer Valley Elementary,4,5,77,12,0
37684000000000,Spencer Valley Elementary,5,55,767,86,0
37684000000000,Spencer Valley Elementary,6,20,288,30,0
37684000000000,Spencer Valley Elementary,7,164,1722,262,0
37684100000000,Sweetwater Union High,1,30,110,40,14
37684100000000,Sweetwater Union High,2,110,580,198,152
37684100000000,Sweetwater Union High,3,42,168,70,30
37684100000000,Sweetwater Union High,4,662,3349,1286,902
37684100000000,Sweetwater Union High,5,6218,31058,9492,3638
37684100000000,Sweetwater Union High,6,214,1161,328,124
37684100000000,Sweetwater Union High,7,553,2617,896,454
37684100000000,Sweetwater Union High,9,282,1834,440,248
37684400000000,Vallecitos Elementary,2,1,3,2,0
37684400000000,Vallecitos Elementary,5,6,258,10,0
37684400000000,Vallecitos Elementary,6,4,18,10,0
37684400000000,Vallecitos Elementary,7,12,108,22,0
37684500000000,Vista Unified,0,8,15,4,0
37684500000000,Vista Unified,1,28,108,30,6
37684500000000,Vista Unified,2,96,601,100,42
37684500000000,Vista Unified,3,37,239,40,14
37684500000000,Vista Unified,4,32,320,60,30
37684500000000,Vista Unified,5,1905,15802,2210,448
37684500000000,Vista Unified,6,308,838,292,22
37684500000000,Vista Unified,7,771,6716,1236,626
37684500000000,Vista Unified,9,152,1031,182,54
37735500000000,Carlsbad Unified,0,3,63,4,4
37735500000000,Carlsbad Unified,1,9,62,10,4
37735500000000,Carlsbad Unified,2,53,774,96,82
37735500000000,Carlsbad Unified,3,5,45,8,6
37735500000000,Carlsbad Unified,4,17,154,34,28
37735500000000,Carlsbad Unified,5,212,2884,362,178
37735500000000,Carlsbad Unified,6,15,204,24,10
37735500000000,Carlsbad Unified,7,502,6320,966,684
37735500000000,Carlsbad Unified,9,30,487,56,38
37735700000000,Oceanside Unified,0,4,144,8,2
37735700000000,Oceanside Unified,1,6,105,6,2
37735700000000,Oceanside Unified,2,30,449,50,32
37735700000000,Oceanside Unified,3,36,470,66,8
37735700000000,Oceanside Unified,4,65,637,114,50
37735700000000,Oceanside Unified,5,886,11469,1472,370
37735700000000,Oceanside Unified,6,130,1279,232,74
37735700000000,Oceanside Unified,7,400,6139,722,312
37735700000000,Oceanside Unified,9,18,552,32,16
37737900000000,San Marcos Unified,1,7,74,12,4
37737900000000,San Marcos Unified,2,57,1010,110,86
37737900000000,San Marcos Unified,3,8,111,14,8
37737900000000,San Marcos Unified,4,33,509,60,42
37737900000000,San Marcos Unified,5,683,9185,1212,472
37737900000000,San Marcos Unified,6,37,490,68,22
37737900000000,San Marcos Unified,7,523,8355,946,618
37737900000000,San Marcos Unified,9,14,351,24,16
37754200000000,Warner Unified,1,20,137,14,14
37754200000000,Warner Unified,5,6,83,16,16
37754200000000,Warner Unified,7,2,65,4,4
37754200000000,Warner Unified,9,2,15,2,2
37756100000000,Valley Center-Pauma Unified,1,31,410,44,8
37756100000000,Valley Center-Pauma Unified,2,3,42,6,6
37756100000000,Valley Center-Pauma Unified,3,1,11,2,2
37756100000000,Valley Center-Pauma Unified,4,4,41,8,6
37756100000000,Valley Center-Pauma Unified,5,149,1969,246,94
37756100000000,Valley Center-Pauma Unified,6,3,26,6,6
37756100000000,Valley Center-Pauma Unified,7,148,1563,284,160
37756100000000,Valley Center-Pauma Unified,9,1,100,2,2
37764700000000,SBC - High Tech High,1,3,16,6,6
37764700000000,SBC - High Tech High,2,10,110,20,20
37764700000000,SBC - High Tech High,3,1,16,2,2
37764700000000,SBC - High Tech High,4,18,164,34,34
37764700000000,SBC - High Tech High,5,111,1245,224,222
37764700000000,SBC - High Tech High,6,11,118,24,24
37764700000000,SBC - High Tech High,7,96,621,184,178
37764700000000,SBC - High Tech High,9,0,2,2,2
38103900000000,San Francisco County Office of Education,3,3,11,2,0
38103900000000,San Francisco County Office of Education,5,33,168,4,0
38103900000000,San Francisco County Office of Education,7,12,62,2,0
38684800000000,San Francisco Unified,0,133,2473,246,162
38684800000000,San Francisco Unified,1,10,269,10,4
38684800000000,San Francisco Unified,2,2220,20874,3932,2590
38684800000000,San Francisco Unified,3,46,896,62,14
38684800000000,San Francisco Unified,4,287,2714,474,230
38684800000000,San Francisco Unified,5,1070,15663,1472,662
38684800000000,San Francisco Unified,6,511,5585,650,160
38684800000000,San Francisco Unified,7,429,7431,684,454
38684800000000,San Francisco Unified,9,62,1715,84,58
38767000000000,SBE - San Francisco Flex Academy,0,3,6,6,0
38767000000000,SBE - San Francisco Flex Academy,2,5,15,8,0
38767000000000,SBE - San Francisco Flex Academy,3,1,4,2,0
38767000000000,SBE - San Francisco Flex Academy,4,3,5,6,0
38767000000000,SBE - San Francisco Flex Academy,5,9,19,14,0
38767000000000,SBE - San Francisco Flex Academy,6,7,26,12,0
38767000000000,SBE - San Francisco Flex Academy,7,8,43,8,0
39104000000000,San Joaquin County Office of Education,0,4,21,4,0
39104000000000,San Joaquin County Office of Education,1,8,48,8,0
39104000000000,San Joaquin County Office of Education,2,54,148,44,0
39104000000000,San Joaquin County Office of Education,4,14,67,20,2
39104000000000,San Joaquin County Office of Education,5,515,1895,424,40
39104000000000,San Joaquin County Office of Education,6,143,501,110,2
39104000000000,San Joaquin County Office of Education,7,146,782,174,16
39104000000000,San Joaquin County Office of Education,9,31,110,10,0
39685000000000,Escalon Unified,1,2,10,4,0
39685000000000,Escalon Unified,2,6,49,12,6
39685000000000,Escalon Unified,3,2,8,4,2
39685000000000,Escalon Unified,5,86,1309,166,28
39685000000000,Escalon Unified,6,1,12,2,0
39685000000000,Escalon Unified,7,114,1343,218,90
39685000000000,Escalon Unified,9,1,51,2,2
39685700000000,Lincoln Unified,1,6,71,8,2
39685700000000,Lincoln Unified,2,70,906,140,102
39685700000000,Lincoln Unified,3,15,109,26,6
39685700000000,Lincoln Unified,4,48,394,92,48
39685700000000,Lincoln Unified,5,253,3924,452,116
39685700000000,Lincoln Unified,6,77,1092,118,24
39685700000000,Lincoln Unified,7,237,2511,436,194
39685700000000,Lincoln Unified,9,8,180,14,8
39685800000000,Linden Unified,1,2,30,4,4
39685800000000,Linden Unified,2,7,48,14,8
39685800000000,Linden Unified,4,4,22,8,4
39685800000000,Linden Unified,5,80,1235,146,44
39685800000000,Linden Unified,6,1,16,2,0
39685800000000,Linden Unified,7,99,910,172,72
39685800000000,Linden Unified,9,5,27,10,4
39685900000000,Lodi Unified,0,15,403,20,10
39685900000000,Lodi Unified,1,10,145,50,10
39685900000000,Lodi Unified,2,395,5067,878,436
39685900000000,Lodi Unified,3,14,220,48,12
39685900000000,Lodi Unified,4,119,1289,512,240
39685900000000,Lodi Unified,5,907,12933,2924,684
39685900000000,Lodi Unified,6,170,2222,516,106
39685900000000,Lodi Unified,7,702,7424,2110,674
39685900000000,Lodi Unified,9,20,553,50,16
39685900000000,Manteca Unified,0,0,1,10,5
39685900000000,Manteca Unified,1,18,159,50,10
39685900000000,Manteca Unified,2,124,1779,878,436
39685900000000,Manteca Unified,3,11,204,48,12
39685900000000,Manteca Unified,4,153,1266,512,240
39685900000000,Manteca Unified,5,852,12009,2924,684
39685900000000,Manteca Unified,6,171,1877,516,106
39685900000000,Manteca Unified,7,484,5265,2110,674
39685900000000,Manteca Unified,9,14,519,50,16
39686300000000,New Jerusalem Elementary,0,8,67,10,4
39686300000000,New Jerusalem Elementary,1,6,38,4,0
39686300000000,New Jerusalem Elementary,2,9,169,18,2
39686300000000,New Jerusalem Elementary,3,3,34,4,0
39686300000000,New Jerusalem Elementary,4,11,112,14,2
39686300000000,New Jerusalem Elementary,5,122,1064,154,24
39686300000000,New Jerusalem Elementary,6,57,457,80,16
39686300000000,New Jerusalem Elementary,7,147,1605,256,6
39686300000000,New Jerusalem Elementary,9,6,46,10,8
39686500000000,Ripon Unified,1,1,12,2,2
39686500000000,Ripon Unified,2,7,103,14,6
39686500000000,Ripon Unified,3,1,16,2,0
39686500000000,Ripon Unified,4,3,41,6,4
39686500000000,Ripon Unified,5,84,1185,146,48
39686500000000,Ripon Unified,6,4,73,6,4
39686500000000,Ripon Unified,7,151,1968,282,98
39686500000000,Ripon Unified,9,4,141,6,4
39686800000000,Stockton Unified,0,0,22,4,0
39686800000000,Stockton Unified,1,109,1080,128,8
39686800000000,Stockton Unified,2,284,3807,468,60
39686800000000,Stockton Unified,3,11,208,22,0
39686800000000,Stockton Unified,4,134,1721,234,78
39686800000000,Stockton Unified,5,1443,24734,2202,148
39686800000000,Stockton Unified,6,308,4358,414,50
39686800000000,Stockton Unified,7,196,2810,300,16
39686800000000,Stockton Unified,9,22,746,36,16
39755000000000,Tracy Joint Unified,0,5,5,6,0
39755000000000,Tracy Joint Unified,1,13,78,20,12
39755000000000,Tracy Joint Unified,2,195,1798,360,224
39755000000000,Tracy Joint Unified,3,16,162,30,6
39755000000000,Tracy Joint Unified,4,108,911,206,90
39755000000000,Tracy Joint Unified,5,710,8415,1206,374
39755000000000,Tracy Joint Unified,6,148,1196,236,82
39755000000000,Tracy Joint Unified,7,513,4194,926,378
39755000000000,Tracy Joint Unified,9,52,683,86,32
40104100000000,San Luis Obispo County Office of Education,1,5,13,14,0
40104100000000,San Luis Obispo County Office of Education,4,1,5,4,0
40104100000000,San Luis Obispo County Office of Education,5,150,337,274,0
40104100000000,San Luis Obispo County Office of Education,6,5,7,12,0
40104100000000,San Luis Obispo County Office of Education,7,77,226,158,0
40104100000000,San Luis Obispo County Office of Education,9,12,32,20,0
40687000000000,Atascadero Unified,0,0,7,2,0
40687000000000,Atascadero Unified,1,6,57,14,0
40687000000000,Atascadero Unified,4,7,46,14,8
40687000000000,Atascadero Unified,5,91,1230,170,32
40687000000000,Atascadero Unified,6,6,51,10,8
40687000000000,Atascadero Unified,7,258,3169,510,220
40687000000000,Atascadero Unified,9,13,150,26,6
40687600000000,Lucia Mar Unified,0,1,9,2,0
40687600000000,Lucia Mar Unified,1,2,46,6,0
40687600000000,Lucia Mar Unified,2,17,175,34,16
40687600000000,Lucia Mar Unified,4,10,123,20,10
40687600000000,Lucia Mar Unified,5,317,4485,552,172
40687600000000,Lucia Mar Unified,6,12,94,16,4
40687600000000,Lucia Mar Unified,7,472,5389,862,380
40687600000000,Lucia Mar Unified,9,11,289,22,12
40688100000000,San Luis Coastal Unified,0,3,81,4,2
40688100000000,San Luis Coastal Unified,1,1,33,2,0
40688100000000,San Luis Coastal Unified,2,31,274,60,52
40688100000000,San Luis Coastal Unified,4,9,142,18,10
40688100000000,San Luis Coastal Unified,5,125,2049,214,62
40688100000000,San Luis Coastal Unified,6,7,75,12,8
40688100000000,San Luis Coastal Unified,7,364,4528,690,458
40688100000000,San Luis Coastal Unified,9,17,318,36,18
40688300000000,San Miguel Joint Union,5,0,379,16,2
40688300000000,San Miguel Joint Union,6,0,11,2,0
40688300000000,San Miguel Joint Union,7,0,391,6,0
40688300000000,Shandon Joint Unified,5,8,207,16,2
